row_type,username,email,role,dob,division,roll_no,course,department,subjects,experience,question_id,rating,teacher_email,comment,subject,description,status
SURVEY,,,,,,,,,,,2,4,aishwaryapillai9_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,2,5,rashmi.deshmukh5_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,19,5,divya_mukherjee23_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,6,5,divya_mukherjee23_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,11,5,gaurav_patel37_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,15,4,vivaan.mishra53_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,12,5,vivaan.mishra53_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,14,5,karangill89_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,8,4,devkaur84_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,11,5,aishwaryapillai9_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,1,4,richashah48_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,7,5,vihaan_pawar68_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,18,5,gaurav_patel37_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,13,4,pranav.more83_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,13,4,aanyadutta41_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,6,4,vivaan.mishra53_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,14,5,sonali_saxena57_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,7,5,divya_mukherjee23_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,4,2,priya.pawar27_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,15,3,piyush.mukherjee46_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,,,,,,,,,,12,3,sanyagupta57_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,8,4,nishapandey33_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,19,2,piyush_roy98_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,8,1,aanya_malhotra56_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,5,4,karangill89_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,16,4,vihaan_pawar68_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,3,5,harshmalhotra12_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,9,4,devkaur84_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,13,5,nishapandey33_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,19,4,priya.pawar27_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,19,4,isha.shah98_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,7,3,richashah48_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,20,5,harshmalhotra12_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,20,4,aishwaryapillai9_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,2,2,sahil_chatterjee49_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,6,3,aishwaryapillai9_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,,,,,,,,,,11,2,sanyagupta57_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,1,2,priya.pawar27_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,14,5,sanyagupta57_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,19,4,aditya.more30_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,17,4,aanya_malhotra56_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,12,5,shivanidas49_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,2,3,shivani.ghosh92_t@college.edu,Could use more practical examples.,,,
SURVEY,,,,,,,,,,,5,4,neeraj.ghosh29_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,14,5,mohammedgill36_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,7,3,prateekbanerjee1_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,9,2,parth.mehta71_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,14,4,richashah48_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,4,4,harshmalhotra12_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,5,3,tanvi.pandey49_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,5,5,harsh.dutta10_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,14,4,vihaan_pawar68_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,16,3,aanyadutta41_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,5,4,tanvi.pandey49_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,15,1,prateekbanerjee1_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,4,3,sanyagupta57_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,4,2,karangill89_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,6,5,vihaan_pawar68_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,8,1,sonali_saxena57_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,2,3,sanyagupta57_t@college.edu,More interactive sessions would be helpful.,,,
SURVEY,,,,,,,,,,,2,5,isha.shah98_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,9,4,aanya_malhotra56_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,7,1,neeraj.ghosh29_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,7,4,sonali_saxena57_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,4,3,tanmaybhat96_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,1,5,richashah48_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,8,5,rupalkumar4_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,1,5,parth.mehta71_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,20,3,nishapandey33_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,3,2,piyush_roy98_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,6,4,sakshi_mishra23_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,13,5,sakshi_mishra23_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,18,5,nishapandey33_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,2,2,vivaan.mishra53_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,10,5,prateekbanerjee1_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,18,4,piyush_roy98_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,11,4,rupalkumar4_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,19,1,devkaur84_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,12,4,sanyagupta57_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,13,3,ritvikjadhav71_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,,,,,,,,,,6,3,vivaan.mishra53_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,18,3,harshmalhotra12_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,18,5,aanyadutta41_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,18,1,neeraj.ghosh29_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,18,4,neeraj.ghosh29_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,5,4,parth.mehta71_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,20,5,aanyadutta41_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,8,4,rashmi.deshmukh5_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,20,5,vihaan_pawar68_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,4,2,gaurav_patel37_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,18,3,neeraj.ghosh29_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,17,4,harsh.dutta10_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,6,4,devkaur84_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,1,3,sanya.mishra54_t@college.edu,More interactive sessions would be helpful.,,,
SURVEY,,,,,,,,,,,6,2,aanyadutta41_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,3,5,vihaan_pawar68_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,1,3,sanyakhanna42_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,1,4,neeraj.ghosh29_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,10,5,rashmi.deshmukh5_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,11,4,gaurav_patel37_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,18,4,isha.shah98_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,5,5,siddharth_pandey30_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,7,3,isha.shah98_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,8,5,shivanidas49_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,11,2,riyaghosh90_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,16,4,gaurav_patel37_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,19,4,aanyadutta41_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,2,3,devkaur84_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,15,2,parth.mehta71_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,8,4,piyush.mukherjee46_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,20,4,siddharth_pandey30_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,15,5,shivanidas49_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,12,4,vivaan.mishra53_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,20,1,sanyakhanna42_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,20,5,sahil_chatterjee49_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,2,3,tanmaybhat96_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,9,4,aishwaryapillai9_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,19,4,sonali_saxena57_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,16,5,rupalkumar4_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,3,5,sanya.mishra54_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,18,5,harshmalhotra12_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,12,5,neeraj.ghosh29_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,14,1,aanya_malhotra56_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,18,4,pranav.more83_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,9,4,sanya.mishra54_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,1,5,harshmalhotra12_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,12,5,harshmalhotra12_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,9,2,karangill89_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,,,,,,,,,,6,4,divya_mukherjee23_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,20,5,shivanidas49_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,2,3,ritvikjadhav71_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,15,4,divya_mukherjee23_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,6,5,tanmaybhat96_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,5,4,harshmalhotra12_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,6,5,mohammedgill36_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,19,2,pranav.more83_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,7,5,rashmi.deshmukh5_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,4,5,riyaghosh90_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,17,3,priya.pawar27_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,18,2,vihaan.thakur2_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,5,5,aanya_malhotra56_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,14,2,rashmi.deshmukh5_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,1,3,vihaan_pawar68_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,12,4,harsh.dutta10_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,6,5,piyush_roy98_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,10,4,shivani.ghosh92_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,3,2,isha.shah98_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,2,4,nisha.roy42_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,7,5,sahil_chatterjee49_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,8,4,riyaghosh90_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,18,2,sahil_chatterjee49_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,6,4,sonali_saxena57_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,1,4,shivani.ghosh92_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,10,4,aanya_malhotra56_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,3,4,siddharth_pandey30_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,14,5,aanya_malhotra56_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,4,5,vihaan_pawar68_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,8,3,parth.mehta71_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,12,4,parth.mehta71_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,1,5,neeraj.ghosh29_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,4,4,sanya.mishra54_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,4,5,sonali_saxena57_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,19,5,tanvi.pandey49_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,12,4,vihaan_pawar68_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,10,4,priya.pawar27_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,19,5,priya.pawar27_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,5,5,shivanidas49_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,8,3,priya.pawar27_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,9,4,vihaan.thakur2_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,20,4,sakshi_mishra23_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,1,4,richashah48_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,16,5,piyush.mukherjee46_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,9,3,vivaan.mishra53_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,9,4,sanyagupta57_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,20,5,shivanidas49_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,14,4,prateekbanerjee1_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,18,5,harsh.dutta10_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,14,2,sakshi_mishra23_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,2,1,richashah48_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,,,,,,,,,,19,5,pranav.more83_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,19,2,piyush.mukherjee46_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,19,4,vivaan.mishra53_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,17,5,nishapandey33_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,11,4,vivaan.mishra53_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,17,2,vivaan.mishra53_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,7,5,vihaan.thakur2_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,10,1,prateekbanerjee1_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,8,3,divya_mukherjee23_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,,,,,,,,,,6,5,aditya.more30_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,1,5,siddharth_pandey30_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,20,4,pranav.more83_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,16,3,karangill89_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,15,5,gaurav_patel37_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,11,5,harsh.dutta10_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,20,3,sonali_saxena57_t@college.edu,More interactive sessions would be helpful.,,,
SURVEY,,,,,,,,,,,12,3,piyush.mukherjee46_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,13,5,vihaan_pawar68_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,12,3,mohammedgill36_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,19,1,piyush_roy98_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,1,5,karangill89_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,3,3,piyush_roy98_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,6,2,shivanidas49_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,2,4,siddharth_pandey30_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,12,4,karangill89_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,5,3,devkaur84_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,6,3,tanvi.pandey49_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,10,5,priya.pawar27_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,8,2,priya.pawar27_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,,,,,,,,,,19,3,piyush_roy98_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,9,4,ritvikjadhav71_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,6,1,ritvikjadhav71_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,4,5,sanyagupta57_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,13,5,aanyadutta41_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,10,4,shivani.ghosh92_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,12,5,karangill89_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,6,4,ritvikjadhav71_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,8,5,aditya.more30_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,1,3,neeraj.ghosh29_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,,,,,,,,,,13,5,aishwaryapillai9_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,18,4,piyush_roy98_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,19,3,aanyadutta41_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,10,4,aanya_malhotra56_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,12,2,isha.shah98_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,,,,,,,,,,2,5,aishwaryapillai9_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,18,3,sanya.mishra54_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,19,5,sakshi_mishra23_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,19,3,neeraj.ghosh29_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,,,,,,,,,,3,4,shivani.ghosh92_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,11,3,vivaan.mishra53_t@college.edu,Could use more practical examples.,,,
SURVEY,,,,,,,,,,,9,4,sakshi_mishra23_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,9,1,harshmalhotra12_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,,,,,,,,,,14,3,prateekbanerjee1_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,,,,,,,,,,10,5,aanyadutta41_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,1,5,tanmaybhat96_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,3,4,aanyadutta41_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,10,4,rupalkumar4_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,11,4,sanya.mishra54_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,5,5,nisha.roy42_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,3,2,aditya.more30_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,,,,,,,,,,13,4,piyush_roy98_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,12,3,nisha.roy42_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,14,3,aanyadutta41_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,7,2,shivani.ghosh92_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,19,3,sakshi_mishra23_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,19,4,devkaur84_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,16,5,ritvikjadhav71_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,8,3,isha.shah98_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,6,4,shivani.ghosh92_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,10,4,divya_mukherjee23_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,18,5,gaurav_patel37_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,3,3,parth.mehta71_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,14,3,neeraj.ghosh29_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,7,4,sahil_chatterjee49_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,9,4,piyush_roy98_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,15,2,nisha.roy42_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,18,4,piyush_roy98_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,11,5,gaurav_patel37_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,7,4,rashmi.deshmukh5_t@college.edu,Always well-prepared for lectures.,,,
